Company,Utility,Location,Date,Gallons,X,Y
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,6/24/2024,7713,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,7/24/2024,6702,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,8/23/2024,5908,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,9/22/2024,7260,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,10/22/2024,6492,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,11/21/2024,5475,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,12/21/2024,4862,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,1/20/2025,4863,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,2/19/2025,4484,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,3/21/2025,4422,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,4/20/2025,4878,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,5/20/2025,4996,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,6/19/2025,5714,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,7/19/2025,4768,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,8/18/2025,4807,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,9/17/2025,4358,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,10/17/2025,5532,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,11/16/2025,4695,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,23005 INTERNATIONAL DR STERLING 20166.1,12/16/2025,4851,38.9802688,-77.4261357
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,1/31/2023,4769,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,3/2/2023,4190,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,4/1/2023,4632,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,5/1/2023,4725,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,5/31/2023,4675,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,6/30/2023,3913,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,7/30/2023,4291,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,8/29/2023,4661,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,9/28/2023,4625,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,10/28/2023,4560,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,11/27/2023,4221,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,12/27/2023,4478,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,1/26/2024,4928,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,2/25/2024,4709,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,3/26/2024,4354,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,4/25/2024,3775,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,5/25/2024,4610,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,6/24/2024,4031,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,7/24/2024,5291,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,8/23/2024,4547,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,9/22/2024,5638,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,10/22/2024,4588,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,11/21/2024,4030,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,12/21/2024,3334,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,1/20/2025,4020,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,2/19/2025,7847,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,3/21/2025,4378,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,4/20/2025,4379,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,5/20/2025,4011,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,6/19/2025,4948,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,7/19/2025,4036,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,8/18/2025,3778,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,9/17/2025,3423,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,10/17/2025,3762,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,11/16/2025,3453,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,25311 PREDICTION LN CHANTILLY 20152,12/16/2025,4026,38.9171148,-77.495672
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,1/31/2023,5691,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,3/2/2023,5573,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,4/1/2023,5657,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,5/1/2023,5609,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,5/31/2023,6226,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,6/30/2023,5351,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,7/30/2023,6148,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,8/29/2023,6617,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,9/28/2023,4823,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,10/28/2023,5136,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,11/27/2023,5268,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,12/27/2023,8631,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,1/26/2024,6203,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,2/25/2024,5482,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,3/26/2024,5694,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,4/25/2024,5204,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,5/25/2024,5139,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,6/24/2024,7142,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,7/24/2024,10027,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,8/23/2024,6185,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,9/22/2024,5662,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,10/22/2024,7883,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,11/21/2024,16025,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,12/21/2024,3921,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,1/20/2025,3406,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,2/19/2025,3793,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,3/21/2025,4319,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,4/20/2025,4444,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,5/20/2025,4386,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,6/19/2025,4892,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,7/19/2025,8526,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,8/18/2025,4778,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,9/17/2025,4933,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,10/17/2025,5282,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,11/16/2025,3795,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,43774 CLUBBER LN CHANTILLY 20152,12/16/2025,4080,38.9147516,-77.4935579
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,1/31/2023,4479,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,3/2/2023,4427,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,4/1/2023,5701,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,5/1/2023,5499,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,5/31/2023,5006,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,6/30/2023,3775,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,7/30/2023,5720,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,8/29/2023,3359,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,9/28/2023,3585,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,10/28/2023,3372,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,11/27/2023,3344,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,12/27/2023,3311,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,1/26/2024,3320,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,2/25/2024,2966,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,3/26/2024,2622,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,4/25/2024,2832,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,5/25/2024,2915,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,6/24/2024,4052,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,7/24/2024,5556,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,8/23/2024,3656,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,9/22/2024,3842,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,10/22/2024,3743,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,11/21/2024,4504,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,12/21/2024,2961,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,1/20/2025,3728,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,2/19/2025,3135,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,3/21/2025,3666,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,4/20/2025,4409,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,5/20/2025,3495,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,6/19/2025,4177,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,7/19/2025,6685,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,8/18/2025,4419,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,9/17/2025,3687,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,10/17/2025,3875,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,11/16/2025,4056,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,23835 ERINS RUN DR STERLING 20166,12/16/2025,3424,38.9576119,-77.4980641
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,11/27/2023,5,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,12/27/2023,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,1/26/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,2/25/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,3/26/2024,10,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,4/25/2024,21307,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,5/25/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,6/24/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,7/24/2024,4084,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,8/23/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,9/22/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,10/22/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,11/21/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,12/21/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,1/20/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,2/19/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,3/21/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,4/20/2025,111233,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,5/20/2025,167444,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,6/19/2025,171513,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,7/19/2025,213378,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,8/18/2025,97056,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,9/17/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,10/17/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,11/16/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147,12/16/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,11/27/2023,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,12/27/2023,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,1/26/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,2/25/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,3/26/2024,50,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,4/25/2024,22470,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,5/25/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,6/24/2024,85,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,7/24/2024,18964,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,8/23/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,9/22/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,10/22/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,11/21/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,12/21/2024,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,1/20/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,2/19/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,3/21/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,4/20/2025,71775,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,5/20/2025,49019,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,6/19/2025,509222,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,7/19/2025,699081,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,8/18/2025,225000,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,9/17/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,10/17/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,11/16/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,21271 SMITH SWITCH RD ASHBURN 20147.1,12/16/2025,0,39.0295691,-77.4596626
Amazon,Loudoun Water -Central System ,44351 IMPORT PLZ ASHBURN 20147,1/31/2023,0,38.99513,-77.4709212
Amazon,Loudoun Water -Central System ,44351 IMPORT PLZ ASHBURN 20147,3/2/2023,3,38.99513,-77.4709212
Amazon,Loudoun Water -Central System ,44351 IMPORT PLZ ASHBURN 20147,4/1/2023,275,38.99513,-77.4709212
Amazon,Loudoun Water -Central System ,44351 IMPORT PLZ ASHBURN 20147,5/1/2023,285,38.99513,-77.4709212
